,$\rho$
1250,0.870040594255794
1251,0.9400664079516727
1252,0.8704229245960613
1253,0.8852607882873968
1254,0.9083990662279984
1255,0.7745568137275592
1256,0.8078169892893137
1257,0.8807508024161895
1258,0.9058790474474973
1259,0.8034520204528753
1260,0.7763100968046024
1261,0.9265956750619501
1262,0.8632862071801459
1263,0.8355515962701213
1264,0.6295882461182005
1265,0.7035964503025811
1266,0.8586534758684703
1267,0.6754128299803654
1268,0.5977579745398209
1269,0.7142358703011141
1270,0.5776839136389946
1271,0.6497286928895892
1272,0.6483659097328718
1273,0.8730594214309417
1274,0.7533114210745023
1275,0.6592262172429761
1276,0.6821275293906732
1277,0.5001703873003793
1278,0.5377253986683699
1279,0.6481992357693263
1280,0.43231513997920124
1281,0.6383424768594327
1282,0.6264502855836458
1283,0.6129374345180145
1284,0.692712732778992
1285,0.49305580643121977
1286,0.5162627258522438
1287,0.8517981312633675
1288,0.8676321786860931
1289,0.9389746352374668
1290,0.9203983973383125
1291,0.9259028170173588
1292,0.861260565431553
1293,0.8735466711367671
1294,0.8594029104518388
1295,0.8724761106604031
1296,0.929597843628828
1297,0.9509302034824462
1298,0.8032957602500908
1299,0.8324488658055185
1300,0.5493698294499646
1301,0.4572618434840919
1302,0.7539987808203308
1303,0.9283664184696454
1304,0.8590421021596266
1305,0.8791125969283373
1306,0.8929542070996455
1307,0.9600105285918293
1308,0.9221138394496149
1309,0.9450629015687075
1310,0.9518334928951974
1311,0.9413774625837833
1312,0.944653971386911
1313,0.8254230090582683
1314,0.7544579103798674
1315,0.5916875121271795
1316,0.66495238881066
1317,0.6447263172730936
1318,0.4984138501449491
1319,0.6331399971379013
1320,0.5776258051776444
1321,0.7435110239684446
1322,0.7014647828328986
1323,0.7788816863365174
1324,0.5080824233302392
1325,0.21279209821072398
1326,0.31763776552793405
1327,0.4112233158161225
1328,0.37483084824594004
1329,0.5689546661805583
1330,0.15497931624535127
1331,0.13523159438712407
1332,0.05358107188391815
1333,0.10852492185923644
1334,0.07726391315557966
1335,0.09671325026808113
1336,0.14954846831547822
1337,0.1152505045588975
1338,0.14170332596180035
1339,0.2277753865931276
1340,0.6514218612073407
1341,0.9005039268209124
1342,0.9604077778280903
1343,0.9652387870302969
1344,0.9729351145216704
1345,0.9658444440909659
1346,0.9607443396298435
1347,0.9573643184984485
1348,0.9573643184984485
1349,0.9415860975739452
1350,0.951205227492608
1351,0.9348878881343653
1352,0.918992139402732
1353,0.733215186490826
1354,0.8132510228953297
1355,0.7876651681279218
1356,0.7874204816521191
1357,0.7612837088404375
1358,0.9011580499157148
1359,0.790447317564041
1360,0.9216663581789525
1361,0.8955273345646242
1362,0.8382223409973169
1363,0.8526670545130554
1364,0.841549542011272
1365,0.8076592413676219
1366,0.8583233550466547
1367,0.8775744512262469
1368,0.8955679371773836
1369,0.8877144313412586
1370,0.9360800231240871
1371,0.8706719275776086
1372,0.9015174873687073
1373,0.8886630399562192
1374,0.9372201403876967
1375,0.9416264480612421
1376,0.8372384500406815
1377,0.8817233805008555
1378,0.8939397637640473
1379,0.7861518803927411
1380,0.7912577179435979
1381,0.7374695459111943
1382,0.8004254845925354
1383,0.891978938539488
1384,0.6225511899688823
1385,0.49530330166777253
1386,0.3903373335054381
1387,0.650034297252512
1388,0.6914980109366325
1389,0.8946027814888566
1390,0.7684026900712667
1391,0.7792534591339723
1392,0.31030232186395057
1393,0.5174228945295678
1394,0.566081131698459
1395,0.3205759341209598
1396,0.37294467871348896
1397,0.3198414823205216
1398,0.36653659692056495
1399,0.2203225720012602
1400,0.21886282888156944
1401,0.26395622863464374
1402,0.165851607162869
1403,0.09097694821447365
1404,0.060335558692054966
1405,0.06849434631789224
1406,0.03670865448088739
1407,0.12399816280098606
1408,0.19606245950259846
1409,0.46188203129251454
1410,0.3467359442077676
1411,0.3970937235973595
1412,0.09000887887529033
1413,0.09577023081947396
1414,0.09986696407617923
1415,0.08603454249587682
1416,0.14637191335605404
1417,0.06491982733586243
1418,0.10545613422933213
1419,0.1378397803683596
1420,0.09626747574021044
1421,0.08253329458580924
1422,0.04472819972695305
1423,0.030140346309738247
1424,0.05609390820074265
1425,0.03382447072427432
1426,0.049863233068574056
1427,0.08840761847831616
1428,0.07419080752682677
1429,0.009969559754845462
1430,0.019792495824097665
1431,0.03801916373437432
1432,0.029434393803445414
1433,0.0347212641863858
1434,0.01543524346610046
1435,0.019155237931033162
1436,0.010487353859257679
1437,0.01650606302434234
1438,0.03192568440097663
1439,0.026610030308965082
1440,0.03477282457415928
1441,0.03177634601513855
1442,0.032725722233899496
1443,0.04763605096930403
1444,0.05431076479549472
1445,0.09203999726260481
1446,0.09465184512358306
1447,0.09823611838629132
1448,0.03524763324850109
1449,0.04206983258590665
1450,0.04940924355373364
1451,0.054260680520622696
1452,0.03738696274950036
1453,0.035827151952538605
1454,0.04829232015025849
1455,0.03478914131233384
1456,0.04943406425052664
1457,0.03415131763385855
1458,0.048846434140079525
1459,0.017959979776623385
1460,0.05149738018662358
1461,0.03933907911508664
1462,0.04293810073453905
1463,0.03683969750279768
1464,0.06630401519389352
1465,0.0935524683203891
1466,0.030054152897764794
1467,0.1082378335083434
1468,0.27584915102275975
1469,0.14658794561039878
1470,0.3494192363875591
1471,0.28118897045623437
1472,0.38151149977314064
1473,0.47582216065708477
1474,0.335496370668644
1475,0.5383442383771685
1476,0.578200001557213
1477,0.5455178489919801
1478,0.3711005453050821
1479,0.6528752420356974
1480,0.559222016664508
1481,0.5649334833942472
1482,0.4968921569104007
1483,0.5848175415667634
1484,0.581631622573905
1485,0.36163194727432546
1486,0.41895823549377653
1487,0.2509057448534272
1488,0.6637644055177875
1489,0.764340253141553
1490,0.8205979528270564
1491,0.8118726847532037
1492,0.8415124530076122
1493,0.5922474125860226
1494,0.6259679340721788
1495,0.6778177543933043
1496,0.4319766636856849
1497,0.563666306918962
1498,0.49088227159387426
1499,0.4167598016337848
1500,0.37313701162253493
1501,0.4620040971789699
1502,0.702029246464672
1503,0.4078389548166311
1504,0.34555727689750504
1505,0.42479363530717457
1506,0.3159335122056703
1507,0.34249347034153604
1508,0.057290581830222356
1509,0.13662830889890135
1510,0.13757811456000166
1511,0.04917774242471052
1512,0.028856791865661018
1513,0.04602451101565934
1514,0.04773991519334475
1515,0.07542391457495119
1516,0.11262115354048287
1517,0.07404535243303934
1518,0.06993165450613437
1519,0.1403927057021935
1520,0.12678455813162398
1521,0.054567112580561405
1522,0.03355279714261648
1523,0.034192478244459784
1524,0.0152135976894508
1525,0.03328249973546343
1526,0.03681481106821312
1527,0.007901498661144358
1528,0.00721021703532163
1529,0.011515270616029728
1530,0.008910384862774104
1531,0.010978504482694341
1532,0.04389864435463285
1533,0.13178694745724118
1534,0.04716719129191027
1535,0.019282228682846576
1536,0.02680213434972575
1537,0.037972152297763684
1538,0.014542375265226217
1539,0.03323430341000521
1540,0.03537296568614341
1541,0.03635401289674544
1542,0.0503371863390573
1543,0.07066190737844491
1544,0.06179167021649013
1545,0.05363552670400082
1546,0.056461110207772974
1547,0.08458202433559768
1548,0.051055539161234856
1549,0.05170311763590155
1550,0.049650350309349646
1551,0.03593954572530272
1552,0.046711968878466695
1553,0.025783690701892223
1554,0.0137747014594975
1555,0.00467017244886498
1556,0.005591380475315973
1557,0.005362471698247121
1558,0.012665060985152686
1559,0.020787573878865744
1560,0.04733769714128319
1561,0.07834530656952615
1562,0.10183913738925732
1563,0.219486644175982
1564,0.18709720825886134
1565,0.11945118647578627
1566,0.18525127184416412
1567,0.07249376600771847
1568,0.04920536266092308
1569,0.05355428056546574
1570,0.03044364233617245
1571,0.0591511481933895
1572,0.02759250908659736
1573,0.059604358493521
1574,0.09433549435056031
1575,0.06061481533770831
1576,0.040606912139083066
1577,0.01751326868911923
1578,0.030026411096545375
1579,0.03185350562597882
1580,0.06890214589706785
1581,0.027019677466596087
1582,0.044996364170810134
1583,0.044960146406115474
1584,0.0395568308407204
1585,0.022868898389042838
1586,0.019297345583436428
1587,0.008305921952253796
1588,0.008287203922821802
1589,0.0066325709087553
1590,0.01093150809250226
1591,0.03432358339048715
1592,0.018344929954914997
1593,0.019746326789095978
1594,0.006458910208202519
1595,0.02284978828490737
1596,0.02683502732822786
1597,0.04381176063218484
1598,0.04724936922981009
1599,0.019370645538039976
1600,0.025781488096280655
1601,0.016209348920617362
1602,0.021844348361017736
1603,0.023588242990475117
1604,0.02687013302181744
1605,0.04170013953701591
1606,0.05234056925407607
1607,0.10282513573078836
1608,0.03827152165329406
1609,0.0520474476466551
1610,0.16312412187337874
1611,0.13980164126767353
1612,0.19816761182111936
1613,0.10425849448636855
1614,0.06427967439244167
1615,0.06115265261379472
1616,0.1276413842924888
1617,0.06901553988311494
1618,0.18207813034005507
1619,0.13597183254957432
1620,0.18424783546274098
1621,0.27916101631079093
1622,0.22495559971640183
1623,0.7358047017627743
1624,0.5253661202022437
1625,0.5478818921093501
1626,0.47466660151250173
1627,0.32115801056918875
1628,0.13476902347023317
1629,0.14207601397325315
1630,0.12596880855760798
1631,0.06424410265943623
1632,0.07675074229578518
1633,0.03731524489613773
1634,0.0834123881952891
1635,0.07965325306100339
1636,0.041093511186695
1637,0.03881554705558397
1638,0.108537009317977
1639,0.04391975266774815
1640,0.03765665833903065
1641,0.03791809608978465
1642,0.05020515703054654
1643,0.05575609872021815
1644,0.03115775967248448
1645,0.03132812069153059
1646,0.08329793945852683
1647,0.019047393605986198
1648,0.09562398833227964
1649,0.05029517496403128
1650,0.1537302557824887
1651,0.13850719558388094
1652,0.06317712752414835
1653,0.031023634223663353
1654,0.04036779191641703
1655,0.05098577554558001
1656,0.021005912851727027
1657,0.02434910904494274
1658,0.06958277864154644
1659,0.11870370016950686
1660,0.057495145925300556
1661,0.07819997677012164
1662,0.147846473304669
1663,0.06911396493079656
1664,0.26440469045348025
1665,0.11151717591698933
1666,0.09546552526801828
1667,0.049431202749929785
1668,0.12534310988082537
1669,0.06231253166278935
1670,0.35060455648247196
1671,0.25100336870021905
1672,0.4310165755624556
1673,0.2676367511034277
1674,0.5004353773389302
1675,0.3529911251885433
1676,0.3593148742909766
1677,0.34178274902278394
1678,0.31688778241432214
1679,0.33210958879717206
1680,0.2646261113374579
1681,0.298404040812608
1682,0.290450874811016
1683,0.29100676531535263
1684,0.8239307257327307
1685,0.1565216925575877
1686,0.22919288221423748
1687,0.12998380779066335
1688,0.13950730798667763
1689,0.06999362869636516
1690,0.08502209741358965
1691,0.05056886211844305
1692,0.03615649839540217
1693,0.008156799872628536
1694,0.013268480716579765
1695,0.0061007354867163004
1696,0.0067639382882910245
1697,0.009344818304993415
1698,0.017571815879069752
1699,0.020954155954913813
1700,0.030250723456701427
1701,0.021335140407624256
1702,0.013054910983770793
1703,0.018037332088218706
1704,0.02064704258498111
1705,0.007118021311747728
1706,0.01397974266221964
1707,0.010560825683640113
1708,0.008899251319913294
1709,0.006758471810041151
1710,0.008000713888851804
1711,0.011643018091846261
1712,0.006284200065125564
1713,0.008537867754494713
1714,0.004565274527401602
1715,0.006657186203152128
1716,0.005890790890246734
1717,0.006531547552055809
1718,0.012973116627637902
1719,0.005995360291698051
1720,0.01210082396853692
1721,0.005699321280689493
1722,0.005787042029562073
1723,0.005419152861828734
1724,0.010402068009485375
1725,0.004088690946514525
1726,0.0027104306309000854
1727,0.0072370581761782545
1728,0.014167667583408518
1729,0.021190073317934394
1730,0.018610902349773802
1731,0.02783151690929837
1732,0.03155454866806985
1733,0.027251504920246028
1734,0.012455306078552626
1735,0.013539605512603062
1736,0.00785144773657279
1737,0.005143528477544691
1738,0.011477212255600146
1739,0.008758480504175431
1740,0.03120581981758608
1741,0.021346872225748235
1742,0.023453821339572935
1743,0.09220906110657891
1744,0.09718820770405032
1745,0.05787086873407643
1746,0.048229181075803935
1747,0.07741818370158705
1748,0.07625365874242475
1749,0.1651687432831123
1750,0.13221158655403145
1751,0.08315135445975928
1752,0.05563832008985328
1753,0.0555984767668737
1754,0.053128736345289286
1755,0.039448761293536444
1756,0.06441764105823113
1757,0.04365432065420412
1758,0.04234076479957832
1759,0.03338464501458735
1760,0.03575387889189323
1761,0.009655861834911092
1762,0.029784523506562636
1763,0.0930836903984734
1764,0.21568039881657616
1765,0.6229554331270496
1766,0.27305957233855427
1767,0.23210616761785585
1768,0.515683065500947
1769,0.40144575123000215
1770,0.3262156934986053
1771,0.3109579129441309
1772,0.13708336569526008
1773,0.2195626645194812
1774,0.26111013451973925
1775,0.2943307475702301
1776,0.37309923359321967
1777,0.2026873159157758
1778,0.21317810232901804
1779,0.2213527141128769
1780,0.32708799303968444
1781,0.13652336539356238
1782,0.11391704237604895
1783,0.12641411373696654
1784,0.23148094824527907
1785,0.3238693830625366
1786,0.31966984900265144
1787,0.3322740777275462
1788,0.39974911682232556
1789,0.20664803871444326
1790,0.10635051463916424
1791,0.27468208943265776
1792,0.393022343513984
1793,0.662515799063293
1794,0.48588310325780404
1795,0.6763898990826694
1796,0.8095467512989293
1797,0.7678691470244849
1798,0.8061675466791973
1799,0.9081112493721618
1800,0.9505876429733906
1801,0.9391508981757051
1802,0.9265987573961166
1803,0.9593832115927602
1804,0.8369693402373132
1805,0.9126630137885322
1806,0.9434112749253577
1807,0.8324746047572706
1808,0.9031648832043042
1809,0.8838585197467465
1810,0.8884696719929774
1811,0.9139363616412441
1812,0.88777291013079
1813,0.5819181964271944
1814,0.7119010021512365
1815,0.4154657549587513
1816,0.5153401304233297
1817,0.6132851773328669
1818,0.649680545367544
1819,0.7714804218829775
1820,0.616858720508981
1821,0.7468010738278116
1822,0.9167507230790021
1823,0.8982150336196891
1824,0.8758594815603901
1825,0.7884932736554544
1826,0.6276266867601002
1827,0.8085402334359189
1828,0.7304017293847974
1829,0.7915246494113527
1830,0.7715335923192551
1831,0.789032985152458
1832,0.7522252787604453
1833,0.7258787283686234
1834,0.6624190956659282
1835,0.5862238098975447
1836,0.5576035094619762
1837,0.5274622513581606
1838,0.27783764362836977
1839,0.2754465151777863
1840,0.2239155771811709
1841,0.27334850363227925
1842,0.4755512414811161
1843,0.31978366460357
1844,0.2808745479108324
1845,0.3246694693413271
1846,0.26362789424959676
1847,0.07947860171979623
1848,0.10943294604568736
1849,0.1506378490090057
1850,0.041231126917751534
1851,0.06426550001028347
1852,0.053447962981366386
1853,0.046846476042638405
1854,0.022446318144801233
1855,0.044694069571833646
1856,0.012317126718146307
1857,0.008213626251673236
1858,0.004278406885968175
1859,0.0035704716601893762
1860,0.0025908280270161674
1861,0.0027430114668866887
1862,0.006352147637012961
1863,0.006168983285520464
1864,0.0050118420139417495
1865,0.002037887610979876
1866,0.006180139693364231
1867,0.013196205027850304
1868,0.018455978441387886
1869,0.004153363514624196
1870,0.0071778462897474785
1871,0.007236995643854662
1872,0.004143641020132514
1873,0.0074937383937391045
1874,0.009793573973890971
1875,0.006737983789622684
1876,0.0074313365183610565
1877,0.02573902404396193
1878,0.012625888510665964
1879,0.011859447323362691
